
NVIDIA Corporation,Last: 544.43,Change:  1.94
"Date: December 7, 2020, 6:59 PM EST",Bid: 542,Ask: 544.27,Size: 1*1,"Volume: 2,478,620"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Dec 11 2020,NVDA201211C00920000,0.0599999986588955,0,0,0.46,0,1.7829,0.0034,0.0001,0,920.00,NVDA201211P00920000,380.949996948242,0,374.3,377.15,0,2.6129,-0.9618,0.0006,0
Fri Dec 11 2020,NVDA201211C00930000,0.025000000372529,0,0,0.46,0,1.8163,0.0033,0.0001,0,930.00,NVDA201211P00930000,390.925003051758,0,384.3,387.15,0,2.6496,-0.9627,0.0005,0
Fri Dec 11 2020,NVDA201211C00940000,0.0399999991059303,0,0,0.46,0,1.8714,0.0037,0.0001,2,940.00,NVDA201211P00940000,400.949996948242,0,394.3,397.15,0,2.6865,-0.9635,0.0005,0
Fri Dec 11 2020,NVDA201211C00950000,0.0399999991059303,0,0,0.46,0,1.9073,0.0037,0.0001,0,950.00,NVDA201211P00950000,410.974990844727,0,404.3,407.15,0,2.7335,-0.9635,0.0005,0
Fri Dec 11 2020,NVDA201211C00960000,0.0399999991059303,0,0,0.1,0,1.7913,0.0017,0.0001,1,960.00,NVDA201211P00960000,420.974990844727,0,414.3,417.15,0,2.7683,-0.9643,0.0005,0
Fri Dec 11 2020,NVDA201211C00970000,0.0599999986588955,0,0,0.2,0,1.94,0.0031,0.0001,0,970.00,NVDA201211P00970000,430.925003051758,0,424.3,427.15,0,2.8084,-0.9647,0.0005,0
Fri Dec 11 2020,NVDA201211C00980000,0.00499999988824129,0.005,0,0.01,10,1.5589,0.0002,0,232,980.00,NVDA201211P00980000,440.899993896484,0,434.3,437.15,0,2.8592,-0.9645,0.0005,0
Fri Dec 18 2020,NVDA201218C00105000,433.949996948242,0,437.6,441,0,0.02,1,0.0001,10,105.00,NVDA201218P00105000,0.0149999996647239,-0.005,0,0.02,24,2.7633,-0.0001,0,351
Fri Dec 18 2020,NVDA201218C00110000,429,0,432.6,436,0,0.02,1,0.0001,0,110.00,NVDA201218P00110000,0.0599999986588955,0,0,0.12,0,3.126,-0.0007,0,14
Fri Dec 18 2020,NVDA201218C00115000,424.100006103516,0,427.6,431,0,0.02,1,0.0001,0,115.00,NVDA201218P00115000,0.0599999986588955,0,0,0.12,0,3.0337,-0.0007,0,19
Fri Dec 18 2020,NVDA201218C00120000,419.049987792969,0,422.6,426.05,0,0.02,1,0.0001,0,120.00,NVDA201218P00120000,0.0599999986588955,0,0,0.12,0,2.9581,-0.0007,0,38
Fri Dec 18 2020,NVDA201218C00125000,414.199996948242,0,417.6,421,0,0.02,1,0.0001,0,125.00,NVDA201218P00125000,0.0599999986588955,0,0,0.12,0,2.8804,-0.0007,0,121
Fri Dec 18 2020,NVDA201218C00130000,408.974990844727,0,412.6,416,0,0.02,1,0.0001,0,130.00,NVDA201218P00130000,0.0599999986588955,0,0,0.12,0,2.7967,-0.0007,0,79
Fri Dec 18 2020,NVDA201218C00135000,403.974990844727,0,407.6,410.95,0,0.02,1,0.0001,0,135.00,NVDA201218P00135000,0.0599999986588955,0,0,0.12,0,2.7267,-0.0007,0,310
Fri Dec 18 2020,NVDA201218C00140000,399.025009155273,0,402.6,406,0,0.02,1,0.0001,0,140.00,NVDA201218P00140000,0.0599999986588955,0,0,0.12,0,2.6625,-0.0008,0,126
Fri Dec 18 2020,NVDA201218C00145000,393.949996948242,0,397.6,400.95,0,0.02,1,0.0001,0,145.00,NVDA201218P00145000,0.0599999986588955,0,0,0.12,0,2.5949,-0.0008,0,110
Fri Dec 18 2020,NVDA201218C00150000,388.949996948242,0,392.6,395.95,0,0.02,1,0.0001,1,150.00,NVDA201218P00150000,0.0299999993294477,0,0,0.05,0,2.3439,-0.0004,0,272
Fri Dec 18 2020,NVDA201218C00155000,384.074996948242,0,387.6,390.7,0,0.02,1,0.0002,0,155.00,NVDA201218P00155000,0.0599999986588955,0,0,0.12,0,2.4677,-0.0008,0,40
Fri Dec 18 2020,NVDA201218C00160000,378.975006103516,0,382.6,385.95,0,0.02,1,0.0002,0,160.00,NVDA201218P00160000,0.0599999986588955,0,0,0.12,0,2.4072,-0.0009,0,166
Fri Dec 18 2020,NVDA201218C00165000,373.949996948242,0,377.6,380.95,0,0.02,1,0.0002,1,165.00,NVDA201218P00165000,0.0599999986588955,0,0,0.12,0,2.3485,-0.0009,0,126
Fri Dec 18 2020,NVDA201218C00170000,369.050003051758,0,372.6,376,0,0.02,1,0.0002,1,170.00,NVDA201218P00170000,0.0599999986588955,0,0,0.12,0,2.299,-0.0009,0,294
Fri Dec 18 2020,NVDA201218C00175000,363.975006103516,0,367.6,371,0,0.02,1,0.0002,2,175.00,NVDA201218P00175000,0.0599999986588955,0,0,0.12,0,2.2427,-0.001,0,212
Fri Dec 18 2020,NVDA201218C00180000,359.074996948242,0,362.6,365.95,0,0.02,1,0.0002,4,180.00,NVDA201218P00180000,0.0599999986588955,0,0,0.12,0,2.1871,-0.001,0,215
Fri Dec 18 2020,NVDA201218C00185000,353.925003051758,0,357.6,361,0,0.02,1,0.0002,0,185.00,NVDA201218P00185000,0.0599999986588955,0,0,0.12,0,2.1338,-0.001,0,187
Fri Dec 18 2020,NVDA201218C00190000,349.349990844727,0,352.65,355.95,0,0.02,1,0.0002,0,190.00,NVDA201218P00190000,0.0550000006332994,-0.045,0,0.1,30,2.001,-0.0007,0,280
Fri Dec 18 2020,NVDA201218C00195000,344.100006103516,0,347.65,351,0,0.02,1,0.0002,0,195.00,NVDA201218P00195000,0.0599999986588955,0,0,0.12,0,2.032,-0.001,0,274
Fri Dec 18 2020,NVDA201218C00200000,339,0,342.65,346,0,0.02,1,0.0002,19,200.00,NVDA201218P00200000,0.0599999986588955,0,0,0.12,0,1.9827,-0.001,0,1555
Fri Dec 18 2020,NVDA201218C00205000,333.975006103516,0,337.65,341,0,0.02,1,0.0002,0,205.00,NVDA201218P00205000,0.025000000372529,0,0,0.12,0,1.9385,-0.0011,0,749
Fri Dec 18 2020,NVDA201218C00210000,329.150009155273,0,332.65,336.05,0,0.02,1,0.0003,6,210.00,NVDA201218P00210000,0.0599999986588955,0,0,0.12,0,1.8923,-0.0011,0,217
Fri Dec 18 2020,NVDA201218C00215000,324,0,327.65,331.05,0,0.02,1,0.0003,1,215.00,NVDA201218P00215000,0.0599999986588955,0,0,0.12,0,1.8425,-0.0011,0,245
Fri Dec 18 2020,NVDA201218C00220000,319.024993896484,0,322.65,326,0,0.02,1,0.0003,0,220.00,NVDA201218P00220000,0.0599999986588955,0,0,0.12,0,1.7983,-0.0011,0,608
Fri Dec 18 2020,NVDA201218C00225000,313.975006103516,0,317.65,320.95,0,0.02,1,0.0003,0,225.00,NVDA201218P00225000,0.0599999986588955,0,0,0.12,0,1.7646,-0.0012,0,169
Fri Dec 18 2020,NVDA201218C00230000,309,0,312.65,316,0,0.02,1,0.0003,3,230.00,NVDA201218P00230000,0.0399999991059303,0,0,0.1,0,1.6885,-0.001,0,151
Fri Dec 18 2020,NVDA201218C00235000,304.074996948242,0,307.65,311,0,0.02,1,0.0003,0,235.00,NVDA201218P00235000,0.0599999986588955,0,0,0.12,0,1.6712,-0.0012,0,90
Fri Dec 18 2020,NVDA201218C00240000,299.050003051758,0,302.65,305.85,0,0.02,1,0.0003,31,240.00,NVDA201218P00240000,0.0500000007450581,0,0,0.12,0,1.6394,-0.0013,0,501
Fri Dec 18 2020,NVDA201218C00245000,294.024993896484,0,297.65,301,0,0.02,1,0.0003,5,245.00,NVDA201218P00245000,0.0549999997019768,0,0,0.12,0,1.5947,-0.0013,0,160
Fri Dec 18 2020,NVDA201218C00250000,289.050003051758,0,292.65,296,0,0.02,1,0.0003,1,250.00,NVDA201218P00250000,0.0149999996647239,0,0,0.12,0,1.501,-0.0009,0,1304
Fri Dec 18 2020,NVDA201218C00255000,284.174987792969,0,287.65,290.9,0,0.02,1,0.0004,51,255.00,NVDA201218P00255000,0.0199999995529652,0,0,0.12,0,1.5196,-0.0013,0,189
Fri Dec 18 2020,NVDA201218C00260000,279.025009155273,7.975,282.65,286,3,0.02,1,0.0004,14,260.00,NVDA201218P00260000,0.0199999995529652,0,0,0.12,0,1.4854,-0.0014,0,370
Fri Dec 18 2020,NVDA201218C00265000,274.074996948242,0,277.65,281,0,0.02,1,0.0004,22,265.00,NVDA201218P00265000,0.0149999996647239,0,0,0.12,0,1.4503,-0.0014,0,120
Fri Dec 18 2020,NVDA201218C00270000,269.074996948242,0,272.65,276,0,0.02,1,0.0004,71,270.00,NVDA201218P00270000,0.0149999996647239,0,0,0.12,0,1.3135,-0.0007,0,190
Fri Dec 18 2020,NVDA201218C00275000,264.050003051758,0,267.65,271,0,0.02,1,0.0004,1,275.00,NVDA201218P00275000,0.0149999996647239,0,0,0.12,0,1.2961,-0.0008,0,149
Fri Dec 18 2020,NVDA201218C00280000,258.975006103516,0,262.65,266,0,0.02,1,0.0004,4,280.00,NVDA201218P00280000,0.0149999996647239,0,0,0.05,0,1.251,-0.0008,0,684
Fri Dec 18 2020,NVDA201218C00285000,254.100006103516,0,257.65,261,0,0.02,1,0.0004,0,285.00,NVDA201218P00285000,0.0149999996647239,0,0,0.06,0,1.2161,-0.0008,0,250
Fri Dec 18 2020,NVDA201218C00290000,249.550003051758,0,252.65,256,0,0.02,1,0.0004,1,290.00,NVDA201218P00290000,0.0400000000372529,0,0,0.12,0,1.2757,-0.0016,0,860
Fri Dec 18 2020,NVDA201218C00295000,244.525001525879,0,247.65,251.05,0,0.02,1,0.0004,1,295.00,NVDA201218P00295000,0.0449999989941716,0,0,0.12,0,1.0947,-0.0005,0,149
Fri Dec 18 2020,NVDA201218C00300000,239.150001525879,3.61,242.65,246.05,1,0.02,1,0.0005,418,300.00,NVDA201218P00300000,0.0300000002607703,-0.02,0,0.12,2,1.1664,-0.0012,0,1249
Fri Dec 18 2020,NVDA201218C00305000,234.5,0,237.65,241.05,0,0.02,1,0.0005,4,305.00,NVDA201218P00305000,0.0400000000372529,0,0,0.12,0,1.1438,-0.0013,0,202
Fri Dec 18 2020,NVDA201218C00310000,229.5,0,232.65,236.05,0,0.02,1,0.0005,397,310.00,NVDA201218P00310000,0.0199999995529652,0,0,0.12,0,1.1338,-0.0016,0,623
Fri Dec 18 2020,NVDA201218C00315000,224.549995422363,0,227.65,231.05,0,0.02,1,0.0005,55,315.00,NVDA201218P00315000,0.0649999994784594,0,0,0.12,0,1.102,-0.0016,0,253
Fri Dec 18 2020,NVDA201218C00320000,219.550003051758,0,222.65,226.05,0,0.02,1,0.0005,33,320.00,NVDA201218P00320000,0.0599999995902181,0,0,0.12,0,1.073,-0.0016,0.0001,1011
Fri Dec 18 2020,NVDA201218C00325000,214.5,0,217.65,221,0,0.02,1,0.0005,125,325.00,NVDA201218P00325000,0.025000000372529,0,0,0.12,0,0.9348,-0.0006,0,679
Fri Dec 18 2020,NVDA201218C00330000,209.050003051758,0,212.65,216.05,0,0.02,1,0.0005,73,330.00,NVDA201218P00330000,0.0149999996647239,0,0,0.12,0,0.9334,-0.0008,0,1306
Fri Dec 18 2020,NVDA201218C00335000,204.049995422363,0,207.65,211.05,0,0.02,1,0.0005,6,335.00,NVDA201218P00335000,0.0299999993294477,0,0,0.13,0,0.9084,-0.0008,0,428
Fri Dec 18 2020,NVDA201218C00340000,198.950004577637,0,202.65,206,0,0.02,1,0.0006,21,340.00,NVDA201218P00340000,0.0249999994412065,0,0,0.03,0,0.8835,-0.0009,0,207
Fri Dec 18 2020,NVDA201218C00345000,194.025001525879,0,197.65,201,0,0.02,1,0.0006,32,345.00,NVDA201218P00345000,0.0299999993294477,0,0,0.04,6,0.8582,-0.0009,0,239
Fri Dec 18 2020,NVDA201218C00350000,189,1.67,192.65,196,1,0.02,1,0.0006,128,350.00,NVDA201218P00350000,0.0299999993294477,0,0,0.03,112,0.8322,-0.0009,0,831
Fri Dec 18 2020,NVDA201218C00355000,183.925003051758,0,187.65,191,0,0.02,1,0.0006,53,355.00,NVDA201218P00355000,0.034999999217689,-0.005,0,0.03,7,0.7973,-0.0008,0,169
Fri Dec 18 2020,NVDA201218C00360000,179.150001525879,0,182.65,186,0,0.02,1,0.0006,70,360.00,NVDA201218P00360000,0.0400000000372529,0,0,0.03,1,0.7824,-0.001,0,1015
Fri Dec 18 2020,NVDA201218C00365000,174.025001525879,0,177.65,181,0,0.02,1,0.0007,117,365.00,NVDA201218P00365000,0.0400000000372529,-0.01,0,0.03,2,0.7713,-0.0012,0.0001,342
Fri Dec 18 2020,NVDA201218C00370000,168.974998474121,0,172.65,176,0,0.02,1,0.0007,96,370.00,NVDA201218P00370000,0.0449999989941716,-0.005,0,0.04,11,0.7503,-0.0012,0.0001,261
Fri Dec 18 2020,NVDA201218C00375000,164.075004577637,5.715,167.6,171,8,0.02,1,0.0007,138,375.00,NVDA201218P00375000,0.0449999989941716,-0.015,0,0.04,5,0.7255,-0.0013,0.0001,306
Fri Dec 18 2020,NVDA201218C00380000,158.950004577637,0,162.6,165.9,0,0.02,1,0.0007,326,380.00,NVDA201218P00380000,0.0549999997019768,-0.025,0,0.13,9,0.7223,-0.0017,0.0001,902
Fri Dec 18 2020,NVDA201218C00385000,154.125,0,157.6,161,0,0.02,1,0.0007,84,385.00,NVDA201218P00385000,0.0549999997019768,0,0,0.13,0,0.7047,-0.002,0.0001,668
Fri Dec 18 2020,NVDA201218C00390000,149.200004577637,0,152.6,156.05,0,0.02,1,0.0008,169,390.00,NVDA201218P00390000,0.0600000005215406,0,0,0.16,3,0.6967,-0.0025,0.0001,639
Fri Dec 18 2020,NVDA201218C00395000,144.050003051758,0,147.6,151.05,0,0.02,1,0.0008,238,395.00,NVDA201218P00395000,0.0899999979883432,0,0,0.16,0,0.6724,-0.0026,0.0001,286
Fri Dec 18 2020,NVDA201218C00400000,139.224998474121,6.775,142.6,146.1,5,0.02,1,0.0008,573,400.00,NVDA201218P00400000,0.080000001937151,-0.02,0.04,0.14,29,0.6562,-0.0029,0.0001,2193
Fri Dec 18 2020,NVDA201218C00405000,134.199996948242,0,137.55,141.1,0,0.02,1,0.0009,17,405.00,NVDA201218P00405000,0.0800000000745058,-0.01,0,0.17,1,0.6358,-0.0032,0.0002,187
Fri Dec 18 2020,NVDA201218C00410000,129.225002288818,5.205,132.55,136.05,1,0.02,1,0.0009,291,410.00,NVDA201218P00410000,0.100000001490116,0,0,0.18,10,0.6263,-0.004,0.0002,647
Fri Dec 18 2020,NVDA201218C00415000,124.174999237061,0,127.55,131,0,0.02,1,0.0009,12,415.00,NVDA201218P00415000,0.100000001490116,0,0,0.18,0,0.6057,-0.0043,0.0002,418
Fri Dec 18 2020,NVDA201218C00420000,119.025001525879,4.825,122.55,126.15,3,0.02,1,0.001,829,420.00,NVDA201218P00420000,0.130000002682209,-0.07,0.08,0.19,5,0.5891,-0.0049,0.0003,1023
Fri Dec 18 2020,NVDA201218C00425000,114.125,0,117.5,121.1,0,0.02,1,0.001,321,425.00,NVDA201218P00425000,0.140000000596046,-0.03,0.05,0.2,8,0.5845,-0.0065,0.0003,660
Fri Dec 18 2020,NVDA201218C00430000,109.150001525879,3.29,112.5,116.1,1,0.02,1,0.001,378,430.00,NVDA201218P00430000,0.159999996423721,-0.03,0.1,0.21,13,0.5605,-0.0068,0.0004,1036
Fri Dec 18 2020,NVDA201218C00435000,104.125,0,107.5,111.15,0,0.02,1,0.0011,22,435.00,NVDA201218P00435000,0.179999999701977,-0.04,0.05,0.17,27,0.5244,-0.0061,0.0003,422
Fri Dec 18 2020,NVDA201218C00440000,99.1749992370606,1.825,102.5,106.15,1,0.02,1,0.0011,420,440.00,NVDA201218P00440000,0.219999998807907,-0.08,0.1,0.17,36,0.5229,-0.0085,0.0005,1901
Fri Dec 18 2020,NVDA201218C00445000,94.375,0,97.5,101.25,0,0.02,1,0.0012,31,445.00,NVDA201218P00445000,0.269999995827675,-0.09,0.1,0.2,78,0.5131,-0.0106,0.0006,405
Fri Dec 18 2020,NVDA201218C00450000,89.2000007629394,2.8,92.5,95.55,30,0.02,1,0.0013,1257,450.00,NVDA201218P00450000,0.334999993443489,-0.095,0.21,0.24,130,0.5036,-0.0134,0.0007,3296
Fri Dec 18 2020,NVDA201218C00455000,84.5499992370606,7.67,87.5,91,1,0.02,1,0.0004,65,455.00,NVDA201218P00455000,0.415000006556511,-0.125,0.25,0.29,141,0.4918,-0.0163,0.0009,730
Fri Dec 18 2020,NVDA201218C00460000,79.4000015258789,3.65,83.05,85,8,0.02,1,0.0015,488,460.00,NVDA201218P00460000,0.525000005960464,-0.195,0.33,0.37,351,0.4809,-0.0198,0.0011,2038
Fri Dec 18 2020,NVDA201218C00465000,74.6749992370606,7.225,77.5,81.45,2,0.02,0.9962,0.0004,161,465.00,NVDA201218P00465000,0.655000001192093,-0.245,0.32,0.43,143,0.4706,-0.0246,0.0013,1159
Fri Dec 18 2020,NVDA201218C00470000,69.8500022888184,3.94,72.55,75.6,31,0.02,1,0.0017,960,470.00,NVDA201218P00470000,0.825000017881394,-0.315,0.34,0.55,237,0.4625,-0.0308,0.0016,2660
Fri Dec 18 2020,NVDA201218C00475000,65.4249992370606,6.725,67.6,71.95,3,0.02,0.9767,0.0014,284,475.00,NVDA201218P00475000,1.05500000715256,-0.455,0.56,0.68,279,0.4544,-0.0386,0.0019,2571
Fri Dec 18 2020,NVDA201218C00480000,60.9499988555908,1.39,64.65,66,22,0.02,0.9513,0.0024,1234,480.00,NVDA201218P00480000,1.33999997377396,-0.5,0.76,0.83,909,0.446,-0.0481,0.0024,2724
Fri Dec 18 2020,NVDA201218C00485000,56.1000003814697,2.14,58.35,61,3,0.02,0.9684,0.0021,119,485.00,NVDA201218P00485000,1.70999997854233,-0.71,0.9,1.03,966,0.4394,-0.0604,0.0029,1399
Fri Dec 18 2020,NVDA201218C00490000,51.625,3.105,53.55,56,67,0.02,0.9673,0.0023,947,490.00,NVDA201218P00490000,2.1599999666214,-0.85,1.16,1.33,1242,0.4324,-0.0751,0.0035,2441
Fri Dec 18 2020,NVDA201218C00495000,47.1999988555908,2.77,49.2,52.25,288,0.02,1,0.0039,788,495.00,NVDA201218P00495000,2.74000000953674,-1.02,1.54,1.7,315,0.4275,-0.094,0.0041,1885
Fri Dec 18 2020,NVDA201218C00500000,42.9000015258789,2.76,45.55,46.75,113,0.02,1,0.0047,3332,500.00,NVDA201218P00500000,3.44999992847443,-1.35,2,2.18,1665,0.4236,-0.1164,0.0049,5298
Fri Dec 18 2020,NVDA201218C00505000,38.7000007629394,0.76,40.7,42.4,6,0.272,0.9467,0.0042,354,505.00,NVDA201218P00505000,4.34999990463257,-1.56,2.47,2.76,330,0.4202,-0.1432,0.0057,897
Fri Dec 18 2020,NVDA201218C00510000,34.9750003814697,0.955,37.5,38.3,1294,0.32,0.8854,0.0064,1486,510.00,NVDA201218P00510000,5.45000004768372,-1.82,3.3,3.55,339,0.418,-0.1747,0.0065,1926
Fri Dec 18 2020,NVDA201218C00512500,33.125,3.755,33.2,36.3,1,0.312,0.8732,0.007,29,512.50,NVDA201218P00512500,6.02500009536743,-1.315,3.75,4,66,0.4168,-0.192,0.0069,209
Fri Dec 18 2020,NVDA201218C00515000,31.2750005722046,0.655,33.5,34.35,22,0.3301,0.8408,0.0078,445,515.00,NVDA201218P00515000,6.67500019073486,-2.105,4.25,4.5,356,0.4166,-0.2108,0.0073,888
Fri Dec 18 2020,NVDA201218C00517500,29.375,4.725,31.05,32.2,6,0.3316,0.8184,0.0084,68,517.50,NVDA201218P00517500,7.29999995231628,-1.39,4.75,5.1,104,0.4154,-0.23,0.0077,207
Fri Dec 18 2020,NVDA201218C00520000,27.6500005722046,1.1,29.05,30,138,0.3298,0.7967,0.0091,4512,520.00,NVDA201218P00520000,8.15000009536743,-2.42,5.25,5.65,465,0.4142,-0.2503,0.0081,2484
Fri Dec 18 2020,NVDA201218C00522500,26.0999994277954,0.7,27.9,28.35,35,0.3427,0.7643,0.0095,177,522.50,NVDA201218P00522500,8.97500038146973,-2.225,6,6.4,55,0.4147,-0.2721,0.0085,256
Fri Dec 18 2020,NVDA201218C00525000,24.4000005722046,1.6,26.15,26.7,143,0.3453,0.7375,0.01,1061,525.00,NVDA201218P00525000,9.84999990463257,-2.76,6.7,7.1,412,0.4141,-0.2943,0.0088,1016
Fri Dec 18 2020,NVDA201218C00527500,22.5750007629395,0.925,24,24.75,12,0.3418,0.7128,0.0105,161,527.50,NVDA201218P00527500,10.7250003814697,-2.725,7.45,7.8,90,0.4131,-0.3171,0.0091,216
Fri Dec 18 2020,NVDA201218C00530000,21.2000007629395,0.3,21.9,23.1,124,0.3446,0.6839,0.0109,2221,530.00,NVDA201218P00530000,11.7250003814697,-3.095,8.25,8.65,2228,0.415,-0.3414,0.0093,2264
Fri Dec 18 2020,NVDA201218C00532500,19.625,0.625,20.35,21.55,50,0.3465,0.6548,0.0112,494,532.50,NVDA201218P00532500,12.8249998092651,-3.215,9.2,9.55,20,0.4121,-0.365,0.0096,287
Fri Dec 18 2020,NVDA201218C00535000,18.4499998092651,1.1,19.3,20.25,231,0.3499,0.6247,0.0115,3594,535.00,NVDA201218P00535000,14,-2.66,10.15,10.7,156,0.4159,-0.3912,0.0098,1152
Fri Dec 18 2020,NVDA201218C00537500,17.25,1.05,17.6,18.85,25,0.3524,0.5948,0.0116,187,537.50,NVDA201218P00537500,15.1750001907349,-2.775,11.2,11.8,35,0.4112,-0.4148,0.01,164
Fri Dec 18 2020,NVDA201218C00540000,16.0249996185303,0.575,16.9,17.4,554,0.3561,0.5649,0.0117,2570,540.00,NVDA201218P00540000,16.4499998092651,-3.73,12.35,12.85,519,0.4185,-0.4416,0.01,4697
Fri Dec 18 2020,NVDA201218C00542500,14.8499999046326,0.45,15.1,15.85,253,0.3558,0.5353,0.0118,311,542.50,NVDA201218P00542500,17.7749996185303,-2.785,12.8,14.4,196,0.4213,-0.466,0.01,189
Fri Dec 18 2020,NVDA201218C00545000,13.7000002861023,0.58,14.4,14.5,659,0.3595,0.5059,0.0117,1404,545.00,NVDA201218P00545000,19.1000003814697,-3.88,14.75,15.2,600,0.4214,-0.491,0.01,3532
Fri Dec 18 2020,NVDA201218C00547500,12.6500000953674,0.02,12.8,13.6,297,0.3605,0.4769,0.0117,246,547.50,NVDA201218P00547500,20.3000001907349,-3.25,15.75,18.2,124,0.4206,-0.516,0.01,97
Fri Dec 18 2020,NVDA201218C00550000,11.7250003814697,0.425,12.05,12.3,3072,0.3631,0.4485,0.0115,8208,550.00,NVDA201218P00550000,22.3000001907349,-3.6,17.55,18.45,161,0.4207,-0.5408,0.01,4995
Fri Dec 18 2020,NVDA201218C00552500,10.6749997138977,-0.725,10.55,11.25,71,0.3651,0.4208,0.0113,171,552.50,NVDA201218P00552500,23.9499998092651,-3.7,19,19.45,38,0.4241,-0.5645,0.0098,16
Fri Dec 18 2020,NVDA201218C00555000,9.90000009536743,0.1,10.1,10.4,544,0.3674,0.394,0.0111,4635,555.00,NVDA201218P00555000,25.2750005722046,-3.025,20.5,21.6,9,0.4331,-0.5861,0.0095,336
Fri Dec 18 2020,NVDA201218C00557500,9.09999990463257,-0.43,8.95,9.5,54,0.3729,0.3678,0.0107,123,557.50,NVDA201218P00557500,27.25,-4.1,21.8,24.05,3,0.4314,-0.6097,0.0094,6
Fri Dec 18 2020,NVDA201218C00560000,8.375,0.125,8.45,8.95,805,0.3708,0.3427,0.0105,3422,560.00,NVDA201218P00560000,29.1000003814697,-4.25,23.85,26.4,26,0.439,-0.6297,0.0091,636
Fri Dec 18 2020,NVDA201218C00565000,7.02500009536743,-0.285,6.8,7.55,733,0.3754,0.2962,0.0097,2220,565.00,NVDA201218P00565000,32.75,-3.7,27.3,29.15,7,0.4399,-0.6724,0.0087,323
Fri Dec 18 2020,NVDA201218C00570000,5.875,-0.125,5.65,6,765,0.379,0.2535,0.0089,2164,570.00,NVDA201218P00570000,36.625,-3.495,30.8,31.65,30,0.4462,-0.7098,0.0081,441
Fri Dec 18 2020,NVDA201218C00575000,4.92499995231628,-0.225,4.6,4.8,3443,0.3856,0.2168,0.008,4920,575.00,NVDA201218P00575000,40.9249992370606,-5.875,34.85,36.6,12,0.4621,-0.7388,0.0074,171
Fri Dec 18 2020,NVDA201218C00580000,4.125,-0.255,3.85,4.05,740,0.3891,0.1837,0.0072,3877,580.00,NVDA201218P00580000,45.1749992370606,-6.725,39,42.5,1,0.4852,-0.7605,0.0068,374
Fri Dec 18 2020,NVDA201218C00585000,3.44999992847443,-0.3,3.05,3.35,171,0.3927,0.1543,0.0064,647,585.00,NVDA201218P00585000,48.8999996185303,-6.95,42.75,44.3,5,0.4464,-0.8125,0.0064,102
Fri Dec 18 2020,NVDA201218C00590000,2.9099999666214,-0.34,2.53,2.74,230,0.3996,0.1309,0.0056,1362,590.00,NVDA201218P00590000,53.6750011444092,-7.255,47.45,51.1,1,0.4918,-0.8152,0.0057,216
Fri Dec 18 2020,NVDA201218C00595000,2.45000004768372,-0.35,2.15,2.35,126,0.4059,0.1107,0.0049,419,595.00,NVDA201218P00595000,58.25,0,52.3,55.65,0,0.5068,-0.8325,0.0052,133
Fri Dec 18 2020,NVDA201218C00600000,2.07999992370605,-0.33,1.73,1.78,2648,0.4112,0.0925,0.0043,8010,600.00,NVDA201218P00600000,62.7749996185303,-3.775,56.6,60.15,20,0.534,-0.8414,0.0048,690
Fri Dec 18 2020,NVDA201218C00605000,1.76999998092651,-0.27,1.34,1.65,96,0.4181,0.0786,0.0037,437,605.00,NVDA201218P00605000,67.25,0,60.6,64.8,0,0.537,-0.8606,0.0044,25
Fri Dec 18 2020,NVDA201218C00610000,1.51499998569489,-0.375,1.15,1.31,200,0.4262,0.0671,0.0032,1446,610.00,NVDA201218P00610000,72.25,0,64.95,69.5,0,0.5483,-0.8748,0.004,53
Fri Dec 18 2020,NVDA201218C00615000,1.2950000166893,-0.165,0.95,1.08,18,0.4341,0.0574,0.0028,1002,615.00,NVDA201218P00615000,77.1499977111816,0,70,74.25,0,0.5774,-0.8778,0.0037,35
Fri Dec 18 2020,NVDA201218C00620000,1.11500000953674,-0.315,0.79,0.94,105,0.4416,0.049,0.0024,2191,620.00,NVDA201218P00620000,81.5,-3.52,74.95,79,2,0.5932,-0.8866,0.0034,33
Fri Dec 18 2020,NVDA201218C00625000,0.979999989271164,-0.23,0.66,0.84,36,0.4509,0.0426,0.0021,2553,625.00,NVDA201218P00625000,86.9000015258789,-4.07,79.85,83.85,2,0.6148,-0.8921,0.0032,20
Fri Dec 18 2020,NVDA201218C00630000,0.859999984502792,-0.27,0.57,0.82,11,0.4611,0.0375,0.0019,630,630.00,NVDA201218P00630000,91.375,0,84.7,88.65,0,0.6516,-0.891,0.003,33
Fri Dec 18 2020,NVDA201218C00635000,0.75,-0.23,0.48,0.61,84,0.4656,0.0314,0.0016,222,635.00,NVDA201218P00635000,96.3250007629394,0,89.55,93.55,0,0.6337,-0.9101,0.0027,59
Fri Dec 18 2020,NVDA201218C00640000,0.669999986886978,-0.21,0.4,0.48,14,0.4745,0.0275,0.0014,1180,640.00,NVDA201218P00640000,101.299999237061,0,94.45,98.45,0,0.6671,-0.9093,0.0026,30
Fri Dec 18 2020,NVDA201218C00645000,0.594999998807907,-0.115,0.34,0.47,7,0.4805,0.0234,0.0012,200,645.00,NVDA201218P00645000,106.424999237061,0,99.3,101.8,0,0.6599,-0.9224,0.0023,84
